p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
2.14160265190253e-278	0.753457955916458	0.92	0.492	4.16563131821562e-274	cluster_10	GMNN	1.08701005651901
0	0.751012755609007	0.865	0.32	0	cluster_10	CDT1	1.08348237816147
0	0.741568826618141	0.671	0.083	0	cluster_10	DTL	1.06985766863984
0	0.734170935597307	0.849	0.312	0	cluster_10	RFC2	1.05918476795105
1.28131794769499e-301	0.726249949798483	0.914	0.43	2.49229154006152e-297	cluster_10	DNMT1	1.04775720102013
0	0.721170393986675	0.684	0.157	0	cluster_10	XRCC2	1.04042895104052
0	0.712599829744862	0.733	0.185	0	cluster_10	RMI2	1.02806424051123
0	0.71209399212574	0.689	0.176	0	cluster_10	MCM2	1.02733447108663
0	0.709269320926425	0.778	0.24	0	cluster_10	ATAD5	1.02325933195524
0	0.703923486283241	0.746	0.219	0	cluster_10	DSCC1	1.0155469228261
4.46774493678805e-291	0.698255373188916	0.828	0.291	8.69021067654644e-287	cluster_10	BRCA2	1.00736956417372
2.65585288136721e-207	0.690117893977702	0.873	0.432	5.16589943954735e-203	cluster_10	TK1	0.995629663270366
0	0.685383204860519	0.639	0.099	0	cluster_10	MCM10	0.988798950760855
0	0.677092141290786	0.698	0.168	0	cluster_10	CHAF1A	0.976837474465106
6.03648468601323e-294	0.667481420637118	0.844	0.342	1.17415663627643e-289	cluster_10	CHEK1	0.962972135438691
1.46263094428638e-215	0.664141450028665	0.827	0.408	2.84496344973143e-211	cluster_10	CDCA7	0.958153576405161
7.07228010608111e-290	0.658670154766932	0.805	0.323	1.37562920343384e-285	cluster_10	MSH2	0.950260165863819
1.66010679926523e-225	0.658063936301143	0.997	0.924	3.2290737352508e-221	cluster_10	CENPX	0.949385577489529
0	0.656257305990374	0.668	0.193	0	cluster_10	MMS22L	0.946779160899463
1.22619480498569e-215	0.651272882725535	0.983	0.793	2.38507151517766e-211	cluster_10	DCTPP1	0.939588158173589
0	0.65073479579271	0.621	0.1	0	cluster_10	UHRF1	0.938811862824035
5.54610988122366e-284	0.643959234768126	0.715	0.236	1.07877383299681e-279	cluster_10	RFC3	0.929036794534628
1.11095417785084e-238	0.643021218144719	1	0.982	2.16091697133767e-234	cluster_10	RANBP1	0.927683522603766
8.46269648063641e-212	0.631975461909983	0.893	0.5	1.64607909244859e-207	cluster_10	BRI3BP	0.911747864861045
7.6778005474692e-229	0.631224905715085	0.91	0.525	1.49340898448823e-224	cluster_10	POLR3K	0.910665041160756
1.27174950577616e-186	0.623998245845169	0.992	0.842	2.4736799636852e-182	cluster_10	FABP5	0.900239174804237
7.69138604964047e-209	0.614964474840223	0.992	0.879	1.49605150051557e-204	cluster_10	PRKDC	0.887206198174875
1.39715476708327e-295	0.610965316125832	0.743	0.253	2.71760573745367e-291	cluster_10	POLD3	0.881436631729896
3.89785586383303e-265	0.59832486831294	0.684	0.225	7.58171944074162e-261	cluster_10	BARD1	0.863200320355621
2.88906798343912e-205	0.596959554199164	0.87	0.489	5.61952613458744e-201	cluster_10	HAT1	0.861230588454421
0	0.585143974820273	0.591	0.084	0	cluster_10	WDR76	0.844184310679265
2.37957521216089e-218	0.583022474731712	0.865	0.413	4.62851174517414e-214	cluster_10	RRM1	0.841123633022252
5.05752884337985e-126	0.568788144397044	0.61	0.278	9.83739935325815e-122	cluster_10	RRM2	0.820587835238051
1.46806281697464e-158	0.568697326628602	0.909	0.626	2.85552898529738e-154	cluster_10	RIF1	0.820456812893895
1.98622853956549e-234	0.566900649719562	0.998	0.95	3.86341313230883e-230	cluster_10	GGCT	0.817864756027143
4.91952213868743e-125	0.56685331789798	0.972	0.807	9.56896251196092e-121	cluster_10	NOP56	0.817796470642871
1.25601225183317e-188	0.563032163024849	0.936	0.637	2.44306943104071e-184	cluster_10	PGP	0.812283709456935
3.00386212160935e-193	0.561285117760826	0.884	0.506	5.84281221274235e-189	cluster_10	USP1	0.809763255918322
1.67090503889034e-124	0.561137674917678	0.927	0.694	3.2500773911456e-120	cluster_10	TFDP1	0.809550540859697
3.68878066633482e-163	0.559208766725803	0.935	0.685	7.17504727408786e-159	cluster_10	GMPS	0.80676771457695
1.36185372923268e-305	0.554682604489443	0.598	0.153	2.64894168873048e-301	cluster_10	CDC45	0.800237842764294
3.84299579001263e-201	0.550510415768991	0.997	0.986	7.47501111115356e-197	cluster_10	HNRNPAB	0.794218646787645
2.08438390376117e-157	0.549933638285721	0.93	0.711	4.05433513120586e-153	cluster_10	NOLC1	0.793386532772835
3.78687123268776e-228	0.546211594486	0.809	0.336	7.36584323470095e-224	cluster_10	NCAPD3	0.788016758641006
2.05777690282443e-195	0.541124402278764	0.823	0.435	4.0025818536838e-191	cluster_10	MYO19	0.780677491671578
1.97455647017278e-229	0.540531776172755	0.881	0.368	3.84070979013307e-225	cluster_10	UBE2T	0.779822512927337
1.35941583725089e-154	0.531298572821586	0.971	0.767	2.6441997450367e-150	cluster_10	POLD2	0.766501816241086
1.52565616071692e-162	0.530910618387992	0.933	0.668	2.96755379821049e-158	cluster_10	SMC1A	0.765942116303649
2.05311360480158e-182	0.524222874883638	0.724	0.34	3.99351127269955e-178	cluster_10	CASP8AP2	0.756293741915181
5.79689758088143e-240	0.515449049898987	0.66	0.225	1.12755454845725e-235	cluster_10	DSN1	0.743635788120197
7.76595131746736e-204	0.515122444147036	0.815	0.342	1.51055519076058e-199	cluster_10	CENPK	0.743164595621531
2.15950069385825e-177	0.514500761703237	0.837	0.457	4.20044479962369e-173	cluster_10	DNAJC9	0.742267697442855
1.14581062254921e-160	0.514484724678358	1	0.954	2.22871624192048e-156	cluster_10	DEK	0.742244560906591
3.30267467344832e-110	0.514100310344868	1	0.979	6.42403250732432e-106	cluster_10	ATP5MC1	0.741689968254018
1.43764839847477e-184	0.513157918180079	0.741	0.35	2.79636989987327e-180	cluster_10	CDCA7L	0.740330383751305
8.83167478056238e-137	0.512614106087717	0.853	0.536	1.71784906156719e-132	cluster_10	WDR34	0.739545828742478
6.03144721833019e-177	0.511703001505684	0.72	0.345	1.1731767984374e-172	cluster_10	ZMYND19	0.738231382680248
3.74700779393174e-184	0.511688492134655	0.563	0.197	7.28830485997663e-180	cluster_10	KHK	0.738210450082617
5.98364404691732e-132	0.507016824799638	0.987	0.927	1.16387860356589e-127	cluster_10	SRSF2	0.731470658785707
3.3419299284459e-182	0.506508582738273	0.799	0.384	6.50038790382012e-178	cluster_10	CTNNAL1	0.730737420484203
4.06131776402851e-169	0.505532163203446	0.984	0.823	7.89966918281185e-165	cluster_10	SIVA1	0.729328744863482
1.59728540384578e-197	0.49961941327383	0.759	0.315	3.10687983902042e-193	cluster_10	CENPM	0.720798449862008
0	0.49905707303992	0.525	0.082	0	cluster_10	CCNE1	0.719987164395254
5.61055183998014e-171	0.496228648328583	0.869	0.501	1.09130843839454e-166	cluster_10	SAC3D1	0.71590661009068
4.61179475260992e-147	0.495941926017175	0.874	0.562	8.97040197330156e-143	cluster_10	PARP1	0.7154929572339
6.65020024496885e-142	0.49565449569334	0.848	0.512	1.29353044964889e-137	cluster_10	SNRNP25	0.715078282931102
9.0301643877532e-116	0.494387949461153	0.826	0.554	1.75645727506188e-111	cluster_10	NXT1	0.713251042962868
2.64095753611333e-159	0.493007400679061	0.958	0.755	5.13692650349404e-155	cluster_10	POP7	0.711259332081239
3.23169917864606e-120	0.492475987698995	0.996	0.956	6.28597807238445e-116	cluster_10	NME1	0.710492665210234
5.10273168298099e-115	0.491647688243859	0.949	0.701	9.92532339656633e-111	cluster_10	RPA3	0.709297681693939
3.31348575341212e-297	0.49020824440264	0.591	0.152	6.44506113896192e-293	cluster_10	PSMC3IP	0.707221003202574
1.53643733979009e-219	0.48884224239615	0.591	0.184	2.98852426962569e-215	cluster_10	ASF1B	0.705250278881966
6.09896064626176e-130	0.487377255586014	0.941	0.702	1.18630883530437e-125	cluster_10	TMEM97	0.703136749676015
3.91682498496609e-209	0.48644621244125	0.649	0.244	7.61861627825755e-205	cluster_10	PAQR4	0.70179353834821
8.83336610589706e-241	0.483499738584708	0.6	0.179	1.71817804125804e-236	cluster_10	CENPU	0.697542675127268
2.39851037742908e-135	0.479986220044563	0.9	0.636	4.6653425351373e-131	cluster_10	PSIP1	0.69247373935333
2.18118912516355e-145	0.477071997399049	0.969	0.817	4.24263096735561e-141	cluster_10	HACD3	0.6882694047946
1.93473606859266e-160	0.473567917285387	0.981	0.88	3.76325512701959e-156	cluster_10	PAICS	0.683214085791742
1.67751980185098e-149	0.4731112693082	0.965	0.808	3.26294376658035e-145	cluster_10	MRPS26	0.682555282019623
4.7491737556295e-208	0.473005259006173	0.675	0.25	9.23761787207494e-204	cluster_10	LIG1	0.682402341482605
1.53093742933132e-21	0.471283002611335	0.767	0.638	2.97782639379234e-17	cluster_10	BAZ1A	0.679917650722634
3.10096391269569e-153	0.470272107500478	0.986	0.86	6.03168490658439e-149	cluster_10	TOMM40	0.678459237359341
1.41938696545858e-146	0.469979458282548	0.747	0.39	2.76084958651347e-142	cluster_10	KLHL23	0.678037033783914
3.98419185655111e-149	0.466008695641247	0.792	0.432	7.74965158017757e-145	cluster_10	TOPBP1	0.672308434212761
1.26222092371475e-121	0.464380187373875	0.91	0.677	2.45514591871756e-117	cluster_10	SUPT16H	0.669958993411378
3.37732559495977e-209	0.464132052897283	0.623	0.228	6.56923601475625e-205	cluster_10	TIPIN	0.669601011032524
3.44027715325675e-131	0.46177656546214	0.898	0.648	6.69168309079971e-127	cluster_10	CSE1L	0.666202760990967
5.05246373288609e-135	0.45165962555225	0.744	0.395	9.82754720683673e-131	cluster_10	EZH2	0.651607101953997
1.4770101359462e-129	0.446419509122871	0.998	0.987	2.87293241542895e-125	cluster_10	SNRPB	0.644047211967652
6.60056715238435e-85	0.445811415136614	0.9	0.717	1.28387631681028e-80	cluster_10	ALYREF	0.643169917789283
1.66745377251344e-141	0.445333044311983	0.991	0.966	3.24336433291589e-137	cluster_10	SRSF7	0.642479774572882
1.05681943011101e-142	0.440499673696578	0.651	0.307	2.05561947350892e-138	cluster_10	MCMBP	0.635506694755259
4.53791920166572e-158	0.439902012300314	0.675	0.289	8.82670663915999e-154	cluster_10	BTG3	0.634644451622739
3.44524250596925e-174	0.438876581871851	0.689	0.269	6.7013411983608e-170	cluster_10	ZWINT	0.633165068228818
3.06336725593161e-121	0.432718181929087	0.779	0.459	5.95855564951257e-117	cluster_10	TCOF1	0.624280375171582
4.00691124094093e-101	0.431529902168942	0.856	0.592	7.7938430547542e-97	cluster_10	RNASEH2B	0.622566049854433
5.66606585399214e-106	0.429847340294127	0.954	0.82	1.10210646926001e-101	cluster_10	YWHAH	0.620138626181647
3.01254284417753e-146	0.425796794125045	1	0.957	5.85969708620971e-142	cluster_10	TUBA1B	0.614294923310622
1.77254188047972e-149	0.425696174963377	0.723	0.355	3.4477712117211e-145	cluster_10	TMEM109	0.614149760545065
5.20185468616331e-115	0.425638919049657	0.977	0.866	1.01181275500563e-110	cluster_10	CACYBP	0.614067157722278
3.4107374636168e-201	0.425274073891831	0.578	0.19	6.63422544048104e-197	cluster_10	PRIM1	0.613540797422392
4.02628038765539e-126	0.424306261688758	0.837	0.543	7.8315179820285e-122	cluster_10	PPIF	0.612144539556507
1.6772878156486e-125	0.423147381355461	0.855	0.562	3.2624925302181e-121	cluster_10	PXMP2	0.610472628646674
6.31953974971018e-215	0.422843966187515	0.531	0.154	1.22921367671613e-210	cluster_10	BLM	0.610034893088548
3.56759553758491e-114	0.421769337472966	0.791	0.474	6.93933008015641e-110	cluster_10	TUBG1	0.608484531571271
3.60128146889595e-244	0.419005160664428	0.543	0.148	7.00485258514951e-240	cluster_10	FANCA	0.604496667397453
4.64046503084144e-206	0.417195049617849	0.528	0.161	9.02616853148968e-202	cluster_10	POLA2	0.601885229167096
2.58260378977783e-114	0.417048309547804	0.961	0.804	5.02342263149687e-110	cluster_10	SRM	0.601673527995743
0	0.415966430416247	0.419	0.049	0	cluster_10	ZNF367	0.600112706337804
8.40348754637568e-144	0.41562324049517	0.578	0.241	1.63456236264553e-139	cluster_10	SLC25A19	0.599617587940583
1.26536898103715e-115	0.414438286999716	0.996	0.973	2.46126920501536e-111	cluster_10	PA2G4	0.597908061409007
1.23132934540969e-136	0.41412339087985	0.988	0.953	2.39505870975639e-132	cluster_10	PPM1G	0.597453762338482
2.90501625308245e-120	0.413977666067157	0.712	0.393	5.65054711387066e-116	cluster_10	MTHFD1	0.597243525873874
2.87959146137782e-75	0.412438817075759	0.897	0.719	5.601093351526e-71	cluster_10	EIF4EBP1	0.595023436065308
1.91611789437786e-155	0.41030665943275	0.569	0.219	3.72704091635438e-151	cluster_10	MCM8	0.591947382807346
1.00405163505742e-157	0.407130721711702	0.682	0.277	1.9529808353502e-153	cluster_10	LMNB1	0.587365473207017
6.37442588814579e-122	0.406742607128027	0.782	0.436	1.23988957950324e-117	cluster_10	WEE1	0.586805542221853
7.51665390068236e-156	0.405636579516809	0.682	0.28	1.46206435022173e-151	cluster_10	FANCI	0.585209881672063
6.36132143681439e-42	-0.405928218910214	0.258	0.46	1.23734063267477e-37	cluster_10	FBXO32	-0.585630628378655
9.14121478658715e-41	-0.407046803545055	0.932	0.941	1.77805768813907e-36	cluster_10	S100P	-0.587244404884155
2.13980584779631e-18	-0.421826348155539	0.535	0.621	4.16213635454861e-14	cluster_10	CD55	-0.608566780600298
8.15092988883571e-32	-0.429895117864767	0.93	0.948	1.58543737267743e-27	cluster_10	TSC22D1	-0.620207554645875
8.97343917580882e-55	-0.444977750435365	0.737	0.836	1.74542365408657e-50	cluster_10	EPB41L4A-AS1	-0.641967193859027
8.11647067486323e-43	-0.475173283446853	0.855	0.922	1.57873471096765e-38	cluster_10	KRT20	-0.6855301395917
1.55754009753463e-55	-0.48193097116365	0.52	0.689	3.02957124371461e-51	cluster_10	PNRC1	-0.695279422148599
8.83331474492923e-20	-0.496514211680813	0.688	0.775	1.71816805103618e-15	cluster_10	GDF15	-0.716318590922802
1.36686906755778e-38	-0.50735308478918	0.488	0.653	2.65869702330663e-34	cluster_10	DDIT4	-0.731955779405067
5.14550522300005e-67	-0.540255555720148	0.513	0.702	1.00085222092574e-62	cluster_10	H1F0	-0.779424011050168
5.89678174134487e-48	-0.542338598870467	0.298	0.501	1.14698301650899e-43	cluster_10	SDCBP2	-0.782429207073092
3.81658281456734e-23	-0.555129262577326	0.61	0.375	7.42363523261492e-19	cluster_10	UBE2C	-0.800882234172656
5.56542566647585e-70	-0.565078536565945	0.238	0.507	1.08253094638622e-65	cluster_10	HIST1H2AC	-0.815236002416482
1.17847597101351e-08	-0.610322920361523	0.513	0.527	0.000229225361121839	cluster_10	PTTG1	-0.880509850546438
5.67316841459454e-46	-0.612580307610954	0.42	0.603	1.10348798832278e-41	cluster_10	DDIT3	-0.883766571936559
5.35799738420897e-32	-0.621370586357074	0.583	0.381	1.04218407120249e-27	cluster_10	HES6	-0.896448263491618
1.11809269877632e-11	-0.654125004787911	0.86	0.863	2.17480210838982e-07	cluster_10	SOX4	-0.943702900528988
8.08584573273335e-50	-0.688344094079855	0.371	0.566	1.57277785347396e-45	cluster_10	ISG20	-0.993070610954213
