p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
0	5.10461027542368	0.926	0.223	0	cluster_9	KNSTRN	7.36439593002459
0	5.09841600669656	0.732	0.144	0	cluster_9	ARHGEF39	7.35545948925003
0	5.07745553053283	0.949	0.299	0	cluster_9	CDKN3	7.32521991423396
0	5.06208841305747	0.883	0.172	0	cluster_9	NUF2	7.30304985005949
0	4.99827775120727	0.885	0.373	0	cluster_9	PHF19	7.21099052465237
0	4.96994326598623	0.94	0.464	0	cluster_9	SKA2	7.17011250333784
0	4.94067831205808	0.889	0.178	0	cluster_9	KIF4A	7.12789209943384
0	4.72109271861675	0.934	0.663	0	cluster_9	EXOSC8	6.81109705272538
0	4.61955056300997	0.898	0.387	0	cluster_9	MIS18BP1	6.6646026883903
0	4.61323984554504	0.79	0.176	0	cluster_9	CIP2A	6.65549824759919
0	4.57698977770117	0.894	0.164	0	cluster_9	BUB1	6.60320045448896
0	4.48247255369301	0.854	0.217	0	cluster_9	CDCA5	6.4668409241338
0	4.41499426036849	0.851	0.204	0	cluster_9	FOXM1	6.36949032498686
0	4.30740664150861	0.639	0.109	0	cluster_9	KIF15	6.21427420079666
0	4.28174009254023	0.941	0.32	0	cluster_9	KIF20B	6.17724519788325
0	4.2410611615166	0.9	0.225	0	cluster_9	TACC3	6.11855790582678
0	4.17263382006329	0.729	0.158	0	cluster_9	BORA	6.01983811965087
0	4.16357165886632	0.879	0.347	0	cluster_9	GPSM2	6.00676418463227
0	4.01824373526183	0.787	0.157	0	cluster_9	SGO1	5.79710030994538
0	3.98879216559581	0.982	0.469	0	cluster_9	HMGB2	5.75461067644183
0	3.82861819364607	0.785	0.106	0	cluster_9	PSRC1	5.52352848143045
0	3.70142438837439	0.758	0.316	0	cluster_9	CDK5RAP2	5.3400266093332
0	3.69374631184138	0.939	0.554	0	cluster_9	ECT2	5.32894948639546
0	3.6771558883607	0.765	0.245	0	cluster_9	RCCD1	5.30501456471364
0	3.65998927080805	0.827	0.132	0	cluster_9	CCNF	5.28024837070158
0	3.64973405717271	0.791	0.343	0	cluster_9	CENPH	5.26545322484662
0	3.61961398416102	0.945	0.575	0	cluster_9	TMPO	5.22199914488145
0	3.58381549762536	0.739	0.269	0	cluster_9	RANGAP1	5.17035284588512
0	3.54697939066735	0.74	0.132	0	cluster_9	INCENP	5.11720957705115
0	3.47842212214713	0.7	0.127	0	cluster_9	CIT	5.01830234574012
0	3.47049282865724	0.837	0.155	0	cluster_9	TROAP	5.00686279334451
0	3.42920620224374	0.941	0.345	0	cluster_9	CENPW	4.94729878216272
0	3.32718090590443	0.652	0.116	0	cluster_9	MXD3	4.80010739308878
0	3.23273773822683	0.791	0.319	0	cluster_9	CHEK1	4.66385470343445
0	3.18776114050388	0.663	0.176	0	cluster_9	TNFAIP8L1	4.59896718894349
0	3.17787326734023	0.764	0.159	0	cluster_9	SPDL1	4.58470200336536
0	3.1640116487268	0.844	0.149	0	cluster_9	KIFC1	4.56470391493306
0	3.16330823851046	0.666	0.243	0	cluster_9	RNF26	4.56368910850224
0	3.15291468229721	0.71	0.123	0	cluster_9	SPAG5	4.54869437649619
0	3.14500017089898	0.736	0.137	0	cluster_9	OIP5	4.5372761501509
0	2.99669483014654	0.985	0.93	0	cluster_9	CALM2	4.32331677051
0	2.93533356933316	0.891	0.426	0	cluster_9	SMC2	4.23479118383186
0	2.90041109139948	0.651	0.195	0	cluster_9	FBXO5	4.18440869810138
0	2.85437951445033	0.633	0.145	0	cluster_9	POC1A	4.11799917031254
0	2.80725278059956	0.618	0.162	0	cluster_9	CCDC18	4.05000966509274
0	2.73290426867638	0.667	0.203	0	cluster_9	CENPL	3.94274743564369
0	2.73117777700008	0.851	0.456	0	cluster_9	EMC9	3.94025663466416
0	2.70950593277724	0.72	0.238	0	cluster_9	NDE1	3.90899077247695
0	2.70242087221378	0.808	0.108	0	cluster_9	CKAP2L	3.89876919073765
0	2.5806786960247	0.813	0.352	0	cluster_9	BRD8	3.72313235688263
0	2.56841888609354	0.602	0.106	0	cluster_9	SHCBP1	3.70544518989271
0	2.5489167319578	0.64	0.144	0	cluster_9	MELK	3.67730952883442
0	2.53644118722195	0.589	0.165	0	cluster_9	MDC1	3.65931112231163
0	2.53386704329804	0.772	0.355	0	cluster_9	EXPH5	3.65559741763807
0	2.5123672549295	0.497	0.06	0	cluster_9	KIF18B	3.62457977957861
0	2.48948066297886	0.811	0.371	0	cluster_9	GRK6	3.59156140686857
0	2.48439289001837	0.689	0.191	0	cluster_9	SCLT1	3.58422130204931
0	2.40456720776932	0.881	0.158	0	cluster_9	TTK	3.46905718613302
0	2.20146151846542	0.932	0.477	0	cluster_9	CKAP5	3.17603761539795
0	2.20039852910145	0.665	0.215	0	cluster_9	VRK1	3.17450404591403
0	2.1834181933774	0.607	0.115	0	cluster_9	SKA1	3.15000659977231
0	2.16178623314561	0.871	0.15	0	cluster_9	CDCA8	3.1187982780212
0	2.09819691201426	0.842	0.311	0	cluster_9	NCAPD3	3.02705827977151
0	2.01756082964481	0.697	0.221	0	cluster_9	SASS6	2.91072500362039
0	1.99806745986969	0.944	0.39	0	cluster_9	TPX2	2.88260201571561
0	1.9928314199088	0.871	0.167	0	cluster_9	AURKB	2.87504800683014
0	1.92877278261726	0.475	0.112	0	cluster_9	FANCD2	2.78263092848352
0	1.87759127253261	0.827	0.12	0	cluster_9	HJURP	2.7087916176992
0	1.86437394395261	0.7	0.203	0	cluster_9	NCAPG2	2.68972304330302
0	1.85537108755176	0.83	0.383	0	cluster_9	NSD2	2.67673466701968
0	1.85166065569726	0.706	0.234	0	cluster_9	CEP152	2.67138164538364
0	1.84479806866591	0.619	0.095	0	cluster_9	MTFR2	2.66148102510584
0	1.8198348073401	0.517	0.095	0	cluster_9	IQGAP3	2.62546665178669
0	1.78654282958519	0.471	0.107	0	cluster_9	C21orf58	2.57743648057828
0	1.71260969798793	0.632	0.136	0	cluster_9	STIL	2.47077351826554
0	1.69966508842121	0.662	0.201	0	cluster_9	GEN1	2.45209839423738
0	1.69152872284417	0.605	0.181	0	cluster_9	TEDC1	2.44036009996852
0	1.67289654041782	0.665	0.236	0	cluster_9	LRR1	2.4134795427811
0	1.64774147918897	0.523	0.084	0	cluster_9	ERCC6L	2.37718846069297
0	1.62754298004527	0.818	0.234	0	cluster_9	ZWINT	2.34804818614496
0	1.62522942984687	0.52	0.13	0	cluster_9	GINS1	2.34471043874688
0	1.58308915731102	0.579	0.169	0	cluster_9	HYLS1	2.2839148765377
0	1.54156254888747	0.739	0.244	0	cluster_9	TRIP13	2.2240046445001
0	1.45074846860777	0.81	0.211	0	cluster_9	RAD51AP1	2.09298762123768
0	1.40176401655563	0.477	0.091	0	cluster_9	CCSAP	2.0223179951814
0	1.38604760073337	0.403	0.045	0	cluster_9	ESPL1	1.99964400001408
0	1.3416667602891	0.734	0.168	0	cluster_9	GAS2L3	1.93561598159464
0	1.31658487427134	0.481	0.107	0	cluster_9	DBF4B	1.89943046902068
0	1.26601269655986	0.586	0.163	0	cluster_9	TBC1D31	1.82647023902937
0	1.22937437299774	0.415	0.086	0	cluster_9	WDR62	1.77361231131982
0	1.20099119049316	0.391	0.075	0	cluster_9	RDM1	1.73266403467581
0	1.16742496118761	0.478	0.102	0	cluster_9	SPC24	1.68423820211535
0	1.11414582835036	0.409	0.089	0	cluster_9	AC026401.3	1.60737266138818
0	1.10120331812558	0.59	0.159	0	cluster_9	MND1	1.58870056607025
0	1.09151543417585	0.873	0.332	0	cluster_9	SAPCD2	1.57472390393927
0	1.05538247516005	0.313	0.038	0	cluster_9	ARHGAP11B	1.52259506315452
0	1.03471334718373	0.938	0.636	0	cluster_9	MZT1	1.49277581472358
0	1.02783098827946	0.904	0.563	0	cluster_9	PGP	1.48284666966278
0	1.01364312010995	0.591	0.175	0	cluster_9	CHEK2	1.46237790261384
0	0.987034535574758	0.503	0.094	0	cluster_9	PLK4	1.42398982965985
0	0.981841835804047	0.891	0.309	0	cluster_9	CENPK	1.41649834745182
0	0.946598602676953	0.408	0.084	0	cluster_9	CCDC150	1.36565310979446
0	0.824771646573072	0.703	0.208	0	cluster_9	CENPJ	1.1898939643768
0	0.823918558171489	0.379	0.046	0	cluster_9	NEIL3	1.18866321797039
0	0.807594881676252	0.409	0.076	0	cluster_9	DDIAS	1.16511313084164
0	0.78832551061827	0.336	0.054	0	cluster_9	TICRR	1.13731330477524
0	0.779730016312993	0.927	0.552	0	cluster_9	ANP32E	1.12491262776702
0	0.760723318722173	0.324	0.055	0	cluster_9	TRAIP	1.09749175940907
0	0.638255210954042	0.722	0.246	0	cluster_9	SAP30	0.920807627664936
0	0.635776824817452	0.324	0.049	0	cluster_9	CENPI	0.917232072276269
0	0.593866323672883	0.766	0.256	0	cluster_9	FANCI	0.856768000113829
0	0.538637945017951	0.527	0.116	0	cluster_9	POLQ	0.777090292112019
0	0.351163004822256	0.837	0.209	0	cluster_9	DIAPH3	0.506621125600736
0	0.289749073501959	0.798	0.257	0	cluster_9	ORC6	0.418019551443448
0	-0.347695667599725	0.786	0.288	0	cluster_9	CENPM	-0.5016188153847
0	-0.732856172732175	0.927	0.335	0	cluster_9	UBE2T	-1.05728796608557
0	-0.82399540044478	0.659	0.163	0	cluster_9	ASF1B	-1.188774077937
0	-0.984788244764544	0.656	0.204	0	cluster_9	BARD1	-1.42074911704755
0	-1.01378438940962	0.941	0.477	0	cluster_9	PCLAF	-1.4625817111319
0	-1.05189252139587	0.975	0.885	0	cluster_9	RAN	-1.51756012416601
0	-1.10510483473062	0.904	0.56	0	cluster_9	NUDT1	-1.59432926472828
0	-1.99739635461422	0.971	0.453	0	cluster_9	PTTG1	-2.88163381549164
0	-2.16762022739315	0.827	0.41	0	cluster_9	WEE1	-3.1272149525907
0	-2.23991564411299	0.848	0.153	0	cluster_9	BUB1B	-3.23151519177142
0	-2.37614454285359	0.889	0.465	0	cluster_9	USP1	-3.42805194841025
0	-2.65527637099211	0.676	0.222	0	cluster_9	RFC3	-3.83075405261997
0	-2.68941104958425	0.952	0.849	0	cluster_9	SEPT7	-3.87999998414718
0	-3.43640473292091	0.919	0.38	0	cluster_9	TK1	-4.95768406667236
0	-3.59891863229301	0.901	0.363	0	cluster_9	CENPN	-5.19214206337202
0	-4.01707295374751	0.955	0.846	0	cluster_9	MRPL51	-5.79541122926071
0	-4.04122426124679	0.646	0.17	0	cluster_9	RTKN2	-5.83025420082091
0	-6.0430554691272	0.901	0.149	0	cluster_9	KIF2C	-8.71828615712674
0	-9.95887929923094	0.85	0.293	0	cluster_9	TYMS	-14.3676257778122
0	-9.99524234907189	0.791	0.276	0	cluster_9	BRCA1	-14.4200865694894
0	-10.0022241035963	0.945	0.373	0	cluster_9	MKI67	-14.4301591121184
0	-10.6909571992864	0.978	0.898	0	cluster_9	H2AFZ	-15.4237909337667
0	-19.5950610779038	0.971	0.893	0	cluster_9	HNRNPA2B1	-28.2696974430082
0	-24.690041746483	0.98	0.844	0	cluster_9	TUBA1B	-35.6202007869925
0	-26.8731000448191	0.957	0.778	0	cluster_9	LSM5	-38.7696881679736
7.40683570835175e-307	8.00085378121104	0.943	0.799	1.46610906011114e-302	cluster_9	SFPQ	11.5427920730309
1.109336670551e-305	-3.0499123434604	0.911	0.626	2.19582100568865e-301	cluster_9	NUDCD2	-4.40009341305636
2.59779224409186e-303	24.7182064635079	0.949	0.813	5.14206996795543e-299	cluster_9	DEK	35.6608338845723
1.11960683515346e-299	-26.003304859035	0.953	0.842	2.21614976950275e-295	cluster_9	RANBP1	-37.5148389668537
2.72421620218276e-299	5.35270710428401	0.819	0.377	5.39231355060055e-295	cluster_9	RRM1	7.72232399468166
1.87124263509838e-298	-12.6545119716449	0.947	0.839	3.70393767191373e-294	cluster_9	RHEB	-18.2566016663621
3.02490699663217e-297	7.07100365032916	0.911	0.585	5.98750090913373e-293	cluster_9	CSE1L	10.2013019004376
9.73733288880062e-294	0.396860767141224	0.912	0.606	1.92740767200919e-289	cluster_9	SMC1A	0.572549060678033
2.68435143406694e-293	-49.0033051629049	0.916	0.673	5.3134052285921e-289	cluster_9	H1FX	-70.6968253456914
1.02950816044252e-292	-1.41225927503254	0.555	0.174	2.03780845277993e-288	cluster_9	ZNF165	-2.03745945253889
1.03629348628345e-292	15.300706624863	0.954	0.796	2.05123932674946e-288	cluster_9	LSM4	22.0742535697868
6.69871444537621e-292	2.75469334356747	0.665	0.251	1.32594353731777e-287	cluster_9	CEP70	3.97418242593463
7.00430810422928e-292	0.705692769056943	0.28	0.044	1.38643274615114e-287	cluster_9	CDKN2C	1.01809945830965
2.69006799693056e-291	0.717830826400636	0.81	0.428	5.32472059312436e-287	cluster_9	CDC27	1.03561097344542
2.18568182847186e-290	0.737987400176872	0.522	0.142	4.32633861127721e-286	cluster_9	BLM	1.06469076247371
3.20148302008095e-289	-10.9533877806704	0.796	0.366	6.33701548994823e-285	cluster_9	EZH2	-15.802398232107
7.71418063776995e-288	-172.003305169822	0.973	0.913	1.52694491544018e-283	cluster_9	HSP90B1	-248.148315385013
1.17206630235039e-287	25.3010657667751	0.951	0.85	2.31998803887235e-283	cluster_9	KIF5B	36.501722110932
5.58668819523119e-287	-15.1381771858799	0.967	0.895	1.10582906136406e-282	cluster_9	ATP5IF1	-21.8397731541674
4.61910968305507e-286	6.34610479744467	0.775	0.363	9.1430657066392e-282	cluster_9	ITGB3BP	9.15549392023508
4.9159420261038e-286	3.67029051163175	0.958	0.741	9.73061564646986e-282	cluster_9	LSM3	5.29510991975294
3.18701974013296e-283	-5.00577161836533	0.961	0.873	6.30838687361919e-279	cluster_9	SRSF3	-7.22180188963838
9.75733362928008e-283	4.86950614927952	0.949	0.82	1.9313666185797e-278	cluster_9	HNRNPR	7.02521237314387
1.43821566410267e-281	2.01753195284967	0.622	0.227	2.84680408552482e-277	cluster_9	REEP4	2.91068334321125
2.32245702308104e-280	-8.77193413455709	0.808	0.401	4.5970714314866e-276	cluster_9	BCL2L12	-12.6552258749301
2.38174895520497e-279	35.6438960761849	0.965	0.887	4.71443388193272e-275	cluster_9	PTGES3	51.4232721070736
8.25648063070429e-279	-16.8946234330024	0.637	0.235	1.63428777604161e-274	cluster_9	AL121944.1	-24.373789444479
1.04528688522611e-277	4.6698817809972	0.67	0.232	2.06904086061656e-273	cluster_9	MYBL2	6.73721528698238
1.45266419573134e-274	0.298215518168577	0.7	0.278	2.87540350903061e-270	cluster_9	TEX30	0.430234049177939
2.08301028241147e-274	5.77242011173731	0.861	0.524	4.12311055300526e-270	cluster_9	HMG20B	8.32784186913113
1.22874738154197e-273	1.67503823627098	0.947	0.815	2.43218256702418e-269	cluster_9	GTF2A2	2.41656935676754
9.22878185741526e-273	2.43602182253469	0.738	0.328	1.82674508085678e-268	cluster_9	MPHOSPH9	3.5144366028681
3.16006496102361e-272	-4.44301008380558	0.693	0.27	6.25503258385014e-268	cluster_9	BTG3	-6.40990861452596
1.2190779892805e-271	-0.533519319893634	0.653	0.25	2.41304297198182e-267	cluster_9	CEP295	-0.769705677028998
1.35080005767645e-271	1.48150017608385	0.539	0.169	2.67377363416476e-267	cluster_9	RHNO1	2.1373529571123
1.42214319198695e-270	-9.74119741633135	0.955	0.847	2.81499023421897e-266	cluster_9	CBX3	-14.0535772048616
3.92710566139102e-269	1.67944032279942	0.851	0.44	7.77331294615739e-265	cluster_9	GMNN	2.42292022517168
4.70624792552245e-269	-4.9834790186408	0.895	0.664	9.31554714377913e-265	cluster_9	UQCC3	-7.18964046656729
6.8301836402715e-269	-9.92258709114513	0.925	0.61	1.35196654975534e-264	cluster_9	RPA3	-14.3152671891839
1.55868384759862e-268	-4.87498719001397	0.951	0.809	3.0852588079367e-264	cluster_9	CALM3	-7.03311984343038
2.47418312138944e-268	3.8887037009145	0.909	0.629	4.89739807047826e-264	cluster_9	CBX1	5.61021354479591
5.78297055199964e-266	-26.9897302373281	0.809	0.368	1.14468119106281e-261	cluster_9	ATAD2	-38.9379499683241
1.95454841174129e-264	1.76961704834631	0.896	0.611	3.86883312620071e-260	cluster_9	UACA	2.55301773992179
2.4754724417321e-264	-21.7123743120206	0.936	0.839	4.89995015116451e-260	cluster_9	PTMS	-31.3243347458771
2.59205788420503e-262	1.7194476898041	0.649	0.257	5.13071937599544e-258	cluster_9	CENPC	2.48063865514836
2.04680033967806e-261	7.2399452166442	0.824	0.428	4.05143659235876e-257	cluster_9	TCOF1	10.4450330603604
1.32119911523016e-260	0.685435863004886	0.334	0.068	2.61518152868657e-256	cluster_9	C5orf34	0.988874920404596
2.06239418123618e-260	1.81230276879146	0.604	0.223	4.08230304233889e-256	cluster_9	C2orf69	2.61460021712478
1.13797223612488e-259	0.712715332541841	0.953	0.847	2.25250224418559e-255	cluster_9	BANF1	1.02823087582364
2.068042575928e-259	0.689484803290455	0.952	0.815	4.09348347479187e-255	cluster_9	RBM8A	0.994716306475442
5.9786036068445e-259	-7.35518238104228	0.933	0.776	1.1834047979388e-254	cluster_9	TMEM160	-10.6112851459636
6.40682431027668e-259	-18.9474581099326	0.827	0.485	1.26816680397617e-254	cluster_9	GOT1	-27.3354038526511
2.56711485418099e-258	1.41778574055869	0.564	0.192	5.08134714236586e-254	cluster_9	JADE1	2.0454324569471
5.28605357866972e-258	-1.50858949856008	0.895	0.628	1.04632144536188e-253	cluster_9	CNIH4	-2.1764345883098
1.83471768697542e-257	5.92925495458991	0.817	0.435	3.63164018959915e-253	cluster_9	TUBG1	8.55410671915318
7.13552726535366e-257	-77.9851552418048	0.951	0.862	1.4124062669041e-252	cluster_9	H3F3A	-112.508796730308
1.09956488973379e-256	2.27551383403699	0.806	0.44	2.17647874273906e-252	cluster_9	KMT5A	3.2828725238394
4.12605575341133e-256	-7.424423846483	0.836	0.457	8.16711475830239e-252	cluster_9	SAC3D1	-10.7111794647788
1.15922956659505e-254	-3.44852594998425	0.95	0.794	2.29457900411824e-250	cluster_9	COX17	-4.97517128641918
2.04427544723648e-254	0.297095814122144	0.853	0.512	4.04643882025989e-250	cluster_9	CMSS1	0.428618657702887
2.8739272328561e-254	3.02367425579089	0.606	0.211	5.68865156471536e-250	cluster_9	DSN1	4.36223985409314
5.49369090679905e-254	-55.9514899250184	0.965	0.89	1.0874211780918e-249	cluster_9	COX8A	-80.7209370451728
7.18139877976016e-254	3.33432643202839	0.928	0.712	1.42148607446573e-249	cluster_9	RBBP7	4.81041620819234
5.83747665469644e-253	4.89099917508514	0.935	0.744	1.15547012903061e-248	cluster_9	XPO1	7.05622025488734
7.8761658998665e-253	-21.5134817596034	0.947	0.809	1.55900827821957e-248	cluster_9	HDGF	-31.037393446835
1.06733409541451e-252	2.69799095780568	0.596	0.214	2.11268110846349e-248	cluster_9	CEP78	3.89237817518952
1.6521481306745e-252	5.7180058452189	0.961	0.873	3.27026200985711e-248	cluster_9	HMGN1	8.24933867667141
1.97681368266634e-251	0.755011090842281	0.945	0.77	3.91290500346976e-247	cluster_9	ILF2	1.08925075657433
8.84866196081361e-251	-6.39406601887447	0.859	0.538	1.75150414852345e-246	cluster_9	CMC2	-9.22468733654684
3.12046582296281e-250	-1.69986788523475	0.955	0.825	6.17665004997258e-246	cluster_9	SNRPD1	-2.45239096819459
9.99261922089629e-249	4.96166872649954	0.601	0.227	1.97793904858421e-244	cluster_9	MIS18A	7.15817486625475
1.09467420546867e-248	1.67496666575328	0.55	0.189	2.16679812230469e-244	cluster_9	SUN2	2.41646610233658
1.07215361906626e-247	-15.0522093280185	0.961	0.861	2.12222087357976e-243	cluster_9	PHPT1	-21.7157477519549
1.76226849614068e-247	-8.90607273821144	0.961	0.864	3.48823426126085e-243	cluster_9	PSMA4	-12.848746973214
3.11393748496543e-247	3.3968212433257	0.76	0.368	6.16372785774057e-243	cluster_9	MGME1	4.90057716253226
1.73356898562653e-246	3.78936300057804	0.924	0.705	3.43142645014916e-242	cluster_9	VBP1	5.46689520906205
1.29394416138441e-245	-1.48837652181239	0.941	0.797	2.5612330730443e-241	cluster_9	LSM8	-2.1472734269943
2.69642389354285e-245	-272.003259762382	0.99	0.953	5.33730145487873e-241	cluster_9	H3F3B	-392.417753964821
3.70818155415983e-244	7.4076419916416	0.804	0.443	7.33997456830396e-240	cluster_9	NUP37	10.6869683660222
8.8549423095641e-244	3.16636151372651	0.72	0.337	1.75274728075512e-239	cluster_9	ATF7IP	4.56809405351491
1.52440026962556e-243	2.9608620534048	0.707	0.317	3.01739789369684e-239	cluster_9	LMNB2	4.27162100120342
1.60023715168092e-242	3.39062727931452	0.565	0.204	3.16750941803722e-238	cluster_9	ODF2	4.8916411613699
1.61911758513916e-242	2.63148128055156	0.844	0.486	3.20488134802445e-238	cluster_9	PPIH	3.79642499364388
2.62276177342192e-242	-5.3087257548357	0.837	0.479	5.19149465431135e-238	cluster_9	WDR34	-7.65887231994098
3.02905960052805e-241	-2.29945143938969	0.96	0.851	5.99572057328523e-237	cluster_9	HNRNPA3	-3.31740718837249
4.03768448837074e-240	-4.73308379285785	0.934	0.785	7.99219267628104e-236	cluster_9	ECI1	-6.82839651606794
3.084549954189e-239	-9.29719171425207	0.954	0.84	6.1055581793217e-235	cluster_9	MORF4L2	-13.4130123803454
4.2923194535044e-239	-1.17639578496408	0.923	0.712	8.49621712626662e-235	cluster_9	UQCC2	-1.69718036509036
