p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene	avg_log2FC
0	-1.02148031370704	0.105	0.404	0	cluster_1	NUSAP1	-1.47368458295084
5.97513390832721e-253	-1.07035595495849	0.202	0.426	1.16222329650872e-248	cluster_1	CCNB1	-1.54419722820458
0	-1.0897588439821	0.579	0.762	0	cluster_1	STMN1	-1.57218967997787
0	-1.10055826947079	0.343	0.575	0	cluster_1	PTTG1	-1.58776995757485
0	-1.13260499271127	0.947	0.962	0	cluster_1	TUBA1B	-1.63400360627064
0	-1.15748702855664	0.282	0.512	0	cluster_1	TPX2	-1.66990079599196
3.99895573491919e-142	-1.19611996831439	0.257	0.424	7.77836879999132e-138	cluster_1	HES6	-1.72563634659543
0	-1.20492730694942	0.376	0.607	0	cluster_1	HMGB2	-1.73834265036762
0	-1.23989344169777	0.177	0.487	0	cluster_1	CENPF	-1.78878811956812
0	-1.3292246430653	0.216	0.509	0	cluster_1	MKI67	-1.91766580077771
0	-1.43215258160903	0.159	0.444	0	cluster_1	UBE2C	-2.06615942728367
0	-1.43590439873219	0.186	0.481	0	cluster_1	TOP2A	-2.07157215524158
